,id,Age
7207,81258,8
7208,81259,5
7209,81260,9
7210,81261,11
7211,81262,6
7212,81263,14
7213,81264,10
7214,81265,7
7215,81266,9
7216,81267,10
7217,81268,10
7218,81269,12
7219,81270,10
7220,81271,10
7221,81272,9
7222,81273,10
7223,81274,6
7224,81275,7
7225,81276,7
7226,81277,11
7227,81278,13
7228,81279,9
7229,81280,14
7230,81281,10
7231,81282,13
7232,81283,11
7233,81284,15
7234,81285,8
7235,81286,13
7236,81287,12
7237,81288,11
7238,81289,9
7239,81290,10
7240,81291,7
7241,81292,12
7242,81293,7
7243,81294,10
7244,81295,10
7245,81296,13
7246,81297,6
7247,81298,15
7248,81299,12
7249,81300,15
7250,81301,12
7251,81302,11
7252,81303,9
7253,81304,10
7254,81305,4
7255,81306,10
7256,81307,10
7257,81308,4
7258,81309,12
7259,81310,11
7260,81311,10
7261,81312,10
7262,81313,9
7263,81314,7
7264,81315,7
7265,81316,11
7266,81317,8
7267,81318,8
7268,81319,10
7269,81320,10
7270,81321,10
7271,81322,5
7272,81323,10
7273,81324,10
7274,81325,5
7275,81326,8
7276,81327,12
7277,81328,11
7278,81329,10
7279,81330,7
7280,81331,11
7281,81332,12
7282,81333,10
7283,81334,11
7284,81335,8
7285,81336,9
7286,81337,11
7287,81338,11
7288,81339,10
7289,81340,10
7290,81341,9
7291,81342,11
7292,81343,5
7293,81344,10
7294,81345,10
7295,81346,8
7296,81347,5
7297,81348,11
7298,81349,10
7299,81350,6
7300,81351,4
7301,81352,7
7302,81353,10
7303,81354,6
7304,81355,10
7305,81356,10
7306,81357,10
7307,81358,9
7308,81359,10
7309,81360,9
7310,81361,9
7311,81362,11
7312,81363,11
7313,81364,6
7314,81365,13
7315,81366,7
7316,81367,6
7317,81368,5
7318,81369,8
7319,81370,11
7320,81371,8
7321,81372,10
7322,81373,10
7323,81374,9
7324,81375,10
7325,81376,6
7326,81377,10
7327,81378,10
7328,81379,8
7329,81380,6
7330,81381,13
7331,81382,6
7332,81383,10
7333,81384,6
7334,81385,7
7335,81386,6
7336,81387,6
7337,81388,10
7338,81389,10
7339,81390,11
7340,81391,10
7341,81392,13
7342,81393,11
7343,81394,10
7344,81395,11
7345,81396,9
7346,81397,6
7347,81398,11
7348,81399,9
7349,81400,7
7350,81401,5
7351,81402,12
7352,81403,7
7353,81404,10
7354,81405,13
7355,81406,13
7356,81407,7
7357,81408,8
7358,81409,9
7359,81410,10
7360,81411,11
7361,81412,13
7362,81413,6
7363,81414,8
7364,81415,8
7365,81416,6
7366,81417,11
7367,81418,15
7368,81419,12
7369,81420,8
7370,81421,13
7371,81422,11
7372,81423,10
7373,81424,9
7374,81425,12
7375,81426,7
7376,81427,9
7377,81428,11
7378,81429,12
7379,81430,12
7380,81431,10
7381,81432,11
7382,81433,13
7383,81434,9
7384,81435,10
7385,81436,11
7386,81437,5
7387,81438,11
7388,81439,9
7389,81440,7
7390,81441,6
7391,81442,11
7392,81443,6
7393,81444,8
7394,81445,10
7395,81446,16
7396,81447,6
7397,81448,6
7398,81449,10
7399,81450,12
7400,81451,16
7401,81452,11
7402,81453,9
7403,81454,10
7404,81455,13
7405,81456,10
7406,81457,7
7407,81458,11
7408,81459,11
7409,81460,12
7410,81461,9
7411,81462,12
7412,81463,10
7413,81464,11
7414,81465,9
7415,81466,8
7416,81467,14
7417,81468,7
7418,81469,9
7419,81470,11
7420,81471,10
7421,81472,6
7422,81473,18
7423,81474,8
7424,81475,13
7425,81476,7
7426,81477,19
7427,81478,10
7428,81479,8
7429,81480,6
7430,81481,9
7431,81482,9
7432,81483,9
7433,81484,11
7434,81485,11
7435,81486,7
7436,81487,6
7437,81488,7
7438,81489,9
7439,81490,12
7440,81491,17
7441,81492,6
7442,81493,6
7443,81494,6
7444,81495,10
7445,81496,10
7446,81497,11
7447,81498,6
7448,81499,14
7449,81500,12
7450,81501,11
7451,81502,10
7452,81503,10
7453,81504,13
7454,81505,9
7455,81506,7
7456,81507,8
7457,81508,8
7458,81509,10
7459,81510,10
7460,81511,10
7461,81512,10
7462,81513,8
7463,81514,10
7464,81515,9
7465,81516,10
7466,81517,7
7467,81518,8
7468,81519,10
7469,81520,13
7470,81521,10
7471,81522,10
7472,81523,12
7473,81524,10
7474,81525,6
7475,81526,11
7476,81527,13
7477,81528,9
7478,81529,5
7479,81530,4
7480,81531,10
7481,81532,11
7482,81533,8
7483,81534,6
7484,81535,16
7485,81536,7
7486,81537,10
7487,81538,7
7488,81539,15
7489,81540,7
7490,81541,10
7491,81542,11
7492,81543,9
7493,81544,12
7494,81545,10
7495,81546,10
7496,81547,15
7497,81548,8
7498,81549,12
7499,81550,9
7500,81551,7
7501,81552,7
7502,81553,10
7503,81554,10
7504,81555,10
7505,81556,11
7506,81557,8
7507,81558,15
7508,81559,11
7509,81560,8
7510,81561,8
7511,81562,9
7512,81563,11
7513,81564,10
7514,81565,7
7515,81566,10
7516,81567,17
7517,81568,10
7518,81569,12
7519,81570,11
7520,81571,9
7521,81572,7
7522,81573,14
7523,81574,7
7524,81575,10
7525,81576,13
7526,81577,5
7527,81578,8
7528,81579,9
7529,81580,10
7530,81581,12
7531,81582,9
7532,81583,5
7533,81584,10
7534,81585,11
7535,81586,9
7536,81587,7
7537,81588,9
7538,81589,7
7539,81590,10
7540,81591,8
7541,81592,12
7542,81593,10
7543,81594,7
7544,81595,7
7545,81596,12
7546,81597,8
7547,81598,13
7548,81599,11
7549,81600,5
7550,81601,5
7551,81602,12
7552,81603,11
7553,81604,10
7554,81605,10
7555,81606,9
7556,81607,10
7557,81608,10
7558,81609,8
7559,81610,6
7560,81611,9
7561,81612,7
7562,81613,6
7563,81614,7
7564,81615,9
7565,81616,11
7566,81617,10
7567,81618,14
7568,81619,10
7569,81620,11
7570,81621,9
7571,81622,8
7572,81623,10
7573,81624,11
7574,81625,6
7575,81626,9
7576,81627,12
7577,81628,13
7578,81629,4
7579,81630,8
7580,81631,9
7581,81632,8
7582,81633,9
7583,81634,14
7584,81635,10
7585,81636,6
7586,81637,10
7587,81638,11
7588,81639,10
7589,81640,13
7590,81641,5
7591,81642,8
7592,81643,8
7593,81644,8
7594,81645,9
7595,81646,10
7596,81647,8
7597,81648,15
7598,81649,10
7599,81650,8
7600,81651,11
7601,81652,11
7602,81653,8
7603,81654,11
7604,81655,6
7605,81656,7
7606,81657,10
7607,81658,10
7608,81659,13
7609,81660,5
7610,81661,6
7611,81662,11
7612,81663,5
7613,81664,9
7614,81665,13
7615,81666,10
7616,81667,10
7617,81668,7
7618,81669,12
7619,81670,14
7620,81671,11
7621,81672,11
7622,81673,14
7623,81674,12
7624,81675,10
7625,81676,8
7626,81677,11
7627,81678,9
7628,81679,8
7629,81680,9
7630,81681,9
7631,81682,14
7632,81683,7
7633,81684,10
7634,81685,6
7635,81686,11
7636,81687,10
7637,81688,11
7638,81689,12
7639,81690,10
7640,81691,6
7641,81692,8
7642,81693,9
7643,81694,10
7644,81695,10
7645,81696,13
7646,81697,10
7647,81698,5
7648,81699,12
7649,81700,8
7650,81701,14
7651,81702,11
7652,81703,10
7653,81704,13
7654,81705,8
7655,81706,5
7656,81707,10
7657,81708,9
7658,81709,11
7659,81710,8
7660,81711,5
7661,81712,9
7662,81713,8
7663,81714,7
7664,81715,9
7665,81716,10
7666,81717,11
7667,81718,9
7668,81719,12
7669,81720,8
7670,81721,10
7671,81722,14
7672,81723,11
7673,81724,10
7674,81725,12
7675,81726,11
7676,81727,10
7677,81728,11
7678,81729,9
7679,81730,10
7680,81731,10
7681,81732,8
7682,81733,9
7683,81734,11
7684,81735,11
7685,81736,11
7686,81737,9
7687,81738,9
7688,81739,8
7689,81740,9
7690,81741,6
7691,81742,10
7692,81743,10
7693,81744,12
7694,81745,10
7695,81746,13
7696,81747,6
7697,81748,7
7698,81749,9
7699,81750,11
7700,81751,11
7701,81752,8
7702,81753,7
7703,81754,7
7704,81755,15
7705,81756,8
7706,81757,10
7707,81758,6
7708,81759,13
7709,81760,10
7710,81761,7
7711,81762,12
7712,81763,11
7713,81764,18
7714,81765,11
7715,81766,10
7716,81767,11
7717,81768,12
7718,81769,10
7719,81770,12
7720,81771,9
7721,81772,10
7722,81773,10
7723,81774,11
7724,81775,11
7725,81776,10
7726,81777,11
7727,81778,8
7728,81779,13
7729,81780,8
7730,81781,10
7731,81782,9
7732,81783,9
7733,81784,12
7734,81785,8
7735,81786,9
7736,81787,8
7737,81788,14
7738,81789,8
7739,81790,8
7740,81791,10
7741,81792,13
7742,81793,12
7743,81794,5
7744,81795,11
7745,81796,10
7746,81797,11
7747,81798,12
7748,81799,7
7749,81800,8
7750,81801,10
7751,81802,10
7752,81803,12
7753,81804,11
7754,81805,11
7755,81806,9
7756,81807,11
7757,81808,9
7758,81809,11
7759,81810,9
7760,81811,10
7761,81812,9
7762,81813,9
7763,81814,9
7764,81815,7
7765,81816,9
7766,81817,9
7767,81818,12
7768,81819,9
7769,81820,7
7770,81821,8
7771,81822,6
7772,81823,10
7773,81824,4
7774,81825,6
7775,81826,6
7776,81827,12
7777,81828,9
7778,81829,10
7779,81830,10
7780,81831,9
7781,81832,5
7782,81833,8
7783,81834,10
7784,81835,11
7785,81836,8
7786,81837,11
7787,81838,10
7788,81839,10
7789,81840,10
7790,81841,9
7791,81842,14
7792,81843,6
7793,81844,9
7794,81845,7
7795,81846,8
7796,81847,7
7797,81848,11
7798,81849,11
7799,81850,11
7800,81851,10
7801,81852,6
7802,81853,11
7803,81854,10
7804,81855,5
7805,81856,9
7806,81857,8
7807,81858,9
7808,81859,9
7809,81860,8
7810,81861,14
7811,81862,6
7812,81863,7
7813,81864,7
7814,81865,10
7815,81866,11
7816,81867,8
7817,81868,10
7818,81869,10
7819,81870,6
7820,81871,9
7821,81872,10
7822,81873,10
7823,81874,9
7824,81875,7
7825,81876,9
7826,81877,7
7827,81878,10
7828,81879,6
7829,81880,12
7830,81881,8
7831,81882,10
7832,81883,10
7833,81884,12
7834,81885,5
7835,81886,11
7836,81887,8
7837,81888,12
7838,81889,10
7839,81890,9
7840,81891,7
7841,81892,10
7842,81893,13
7843,81894,12
7844,81895,12
7845,81896,10
7846,81897,10
7847,81898,12
7848,81899,10
7849,81900,7
7850,81901,8
7851,81902,9
7852,81903,11
7853,81904,9
7854,81905,11
7855,81906,13
7856,81907,10
7857,81908,6
7858,81909,10
7859,81910,10
7860,81911,11
7861,81912,10
7862,81913,10
7863,81914,8
7864,81915,11
7865,81916,12
7866,81917,9
7867,81918,10
7868,81919,9
7869,81920,7
7870,81921,11
7871,81922,9
7872,81923,14
7873,81924,11
7874,81925,8
7875,81926,12
7876,81927,11
7877,81928,10
7878,81929,11
7879,81930,12
7880,81931,7
7881,81932,11
7882,81933,11
7883,81934,12
7884,81935,7
7885,81936,5
7886,81937,10
7887,81938,10
7888,81939,10
7889,81940,7
7890,81941,9
7891,81942,12
7892,81943,11
7893,81944,9
7894,81945,4
7895,81946,11
7896,81947,14
7897,81948,10
7898,81949,10
7899,81950,11
7900,81951,13
7901,81952,13
7902,81953,9
7903,81954,5
7904,81955,11
7905,81956,11
7906,81957,7
7907,81958,6
7908,81959,7
7909,81960,8
7910,81961,11
7911,81962,10
7912,81963,8
7913,81964,9
7914,81965,10
7915,81966,10
7916,81967,15
7917,81968,17
7918,81969,10
7919,81970,10
7920,81971,8
7921,81972,8
7922,81973,12
7923,81974,6
7924,81975,10
7925,81976,7
7926,81977,8
7927,81978,11
7928,81979,13
7929,81980,7
7930,81981,11
7931,81982,8
7932,81983,10
7933,81984,7
7934,81985,9
7935,81986,6
7936,81987,10
7937,81988,13
7938,81989,10
7939,81990,11
7940,81991,11
7941,81992,11
7942,81993,15
7943,81994,10
7944,81995,9
7945,81996,6
7946,81997,10
7947,81998,9
7948,81999,10
7949,82000,14
7950,82001,9
7951,82002,9
7952,82003,13
7953,82004,10
7954,82005,10
7955,82006,8
7956,82007,17
7957,82008,13
7958,82009,10
7959,82010,9
7960,82011,9
7961,82012,8
7962,82013,8
7963,82014,9
7964,82015,10
7965,82016,15
7966,82017,14
7967,82018,15
7968,82019,13
7969,82020,6
7970,82021,14
7971,82022,9
7972,82023,6
7973,82024,9
7974,82025,9
7975,82026,10
7976,82027,9
7977,82028,12
7978,82029,9
7979,82030,12
7980,82031,11
7981,82032,9
7982,82033,7
7983,82034,10
7984,82035,10
7985,82036,11
7986,82037,7
7987,82038,8
7988,82039,9
7989,82040,11
7990,82041,9
7991,82042,11
7992,82043,10
7993,82044,8
7994,82045,10
7995,82046,10
7996,82047,11
7997,82048,10
7998,82049,11
7999,82050,7
8000,82051,10
8001,82052,10
8002,82053,9
8003,82054,10
8004,82055,15
8005,82056,10
8006,82057,10
8007,82058,10
8008,82059,8
8009,82060,12
8010,82061,4
8011,82062,13
8012,82063,8
8013,82064,15
8014,82065,4
8015,82066,8
8016,82067,12
8017,82068,11
8018,82069,7
8019,82070,9
8020,82071,8
8021,82072,9
8022,82073,6
8023,82074,11
8024,82075,11
8025,82076,8
8026,82077,8
8027,82078,10
8028,82079,12
8029,82080,8
8030,82081,6
8031,82082,15
8032,82083,11
8033,82084,14
8034,82085,9
8035,82086,8
8036,82087,6
8037,82088,10
8038,82089,11
8039,82090,5
8040,82091,12
8041,82092,5
8042,82093,9
8043,82094,9
8044,82095,10
8045,82096,7
8046,82097,10
8047,82098,9
8048,82099,6
8049,82100,11
8050,82101,11
8051,82102,10
8052,82103,11
8053,82104,8
8054,82105,10
8055,82106,13
8056,82107,10
8057,82108,11
8058,82109,9
8059,82110,10
8060,82111,11
8061,82112,12
8062,82113,13
8063,82114,8
8064,82115,9
8065,82116,10
8066,82117,11
8067,82118,12
8068,82119,10
8069,82120,7
8070,82121,9
8071,82122,10
8072,82123,9
8073,82124,6
8074,82125,9
8075,82126,11
8076,82127,9
8077,82128,14
8078,82129,9
8079,82130,4
8080,82131,8
8081,82132,10
8082,82133,9
8083,82134,10
8084,82135,10
8085,82136,8
8086,82137,6
8087,82138,9
8088,82139,13
8089,82140,10
8090,82141,6
8091,82142,9
8092,82143,12
8093,82144,7
8094,82145,11
8095,82146,11
8096,82147,11
8097,82148,12
8098,82149,6
8099,82150,10
8100,82151,9
8101,82152,10
8102,82153,10
8103,82154,11
8104,82155,11
8105,82156,11
8106,82157,10
8107,82158,10
8108,82159,9
8109,82160,10
8110,82161,11
8111,82162,14
8112,82163,11
8113,82164,11
8114,82165,8
8115,82166,9
8116,82167,11
8117,82168,12
8118,82169,4
8119,82170,12
8120,82171,9
8121,82172,9
8122,82173,11
8123,82174,4
8124,82175,10
8125,82176,9
8126,82177,10
8127,82178,9
8128,82179,8
8129,82180,11
8130,82181,6
8131,82182,13
8132,82183,10
8133,82184,10
8134,82185,8
8135,82186,10
8136,82187,12
8137,82188,6
8138,82189,7
8139,82190,10
8140,82191,12
8141,82192,14
8142,82193,11
8143,82194,9
8144,82195,10
8145,82196,12
8146,82197,12
8147,82198,11
8148,82199,8
8149,82200,8
8150,82201,12
8151,82202,11
8152,82203,10
8153,82204,15
8154,82205,10
8155,82206,11
8156,82207,10
8157,82208,6
8158,82209,9
8159,82210,15
8160,82211,10
8161,82212,10
8162,82213,11
8163,82214,8
8164,82215,9
8165,82216,9
8166,82217,7
8167,82218,11
8168,82219,12
8169,82220,11
8170,82221,10
8171,82222,10
8172,82223,5
8173,82224,10
8174,82225,9
8175,82226,12
8176,82227,10
8177,82228,12
8178,82229,11
8179,82230,10
8180,82231,11
8181,82232,6
8182,82233,10
8183,82234,9
8184,82235,9
8185,82236,11
8186,82237,13
8187,82238,12
8188,82239,6
8189,82240,11
8190,82241,10
8191,82242,10
8192,82243,10
8193,82244,9
8194,82245,11
8195,82246,7
8196,82247,5
8197,82248,10
8198,82249,11
8199,82250,14
8200,82251,11
8201,82252,12
8202,82253,9
8203,82254,9
8204,82255,11
8205,82256,12
8206,82257,14
8207,82258,6
8208,82259,10
8209,82260,14
8210,82261,13
8211,82262,12
8212,82263,10
8213,82264,11
8214,82265,11
8215,82266,11
8216,82267,9
8217,82268,8
8218,82269,11
8219,82270,11
8220,82271,15
8221,82272,11
8222,82273,9
8223,82274,10
8224,82275,5
8225,82276,10
8226,82277,10
8227,82278,12
8228,82279,7
8229,82280,9
8230,82281,6
8231,82282,8
8232,82283,10
8233,82284,8
8234,82285,10
8235,82286,11
8236,82287,5
8237,82288,7
8238,82289,11
8239,82290,10
8240,82291,8
8241,82292,9
8242,82293,13
8243,82294,9
8244,82295,10
8245,82296,9
8246,82297,13
8247,82298,12
8248,82299,9
8249,82300,14
8250,82301,11
8251,82302,11
8252,82303,4
8253,82304,10
8254,82305,15
8255,82306,7
8256,82307,10
8257,82308,9
8258,82309,10
8259,82310,10
8260,82311,11
8261,82312,8
8262,82313,7
8263,82314,10
8264,82315,10
8265,82316,8
8266,82317,7
8267,82318,9
8268,82319,10
8269,82320,11
8270,82321,8
8271,82322,14
8272,82323,7
8273,82324,12
8274,82325,11
8275,82326,10
8276,82327,8
8277,82328,9
8278,82329,6
8279,82330,7
8280,82331,7
8281,82332,11
8282,82333,5
8283,82334,12
8284,82335,5
8285,82336,10
8286,82337,8
8287,82338,9
8288,82339,10
8289,82340,17
8290,82341,5
8291,82342,9
8292,82343,10
8293,82344,13
8294,82345,10
8295,82346,12
8296,82347,8
8297,82348,11
8298,82349,10
8299,82350,10
8300,82351,6
8301,82352,9
8302,82353,9
8303,82354,10
8304,82355,9
8305,82356,18
8306,82357,6
8307,82358,11
8308,82359,10
8309,82360,10
8310,82361,7
8311,82362,7
8312,82363,14
8313,82364,4
8314,82365,9
8315,82366,9
8316,82367,11
8317,82368,10
8318,82369,5
8319,82370,17
8320,82371,8
8321,82372,7
8322,82373,10
8323,82374,12
8324,82375,10
8325,82376,17
8326,82377,4
8327,82378,14
8328,82379,11
8329,82380,10
8330,82381,10
8331,82382,11
8332,82383,9
8333,82384,14
8334,82385,8
8335,82386,6
8336,82387,9
8337,82388,6
8338,82389,10
8339,82390,7
8340,82391,12
8341,82392,9
8342,82393,7
8343,82394,12
8344,82395,14
8345,82396,10
8346,82397,11
8347,82398,6
8348,82399,9
8349,82400,13
8350,82401,9
8351,82402,10
8352,82403,6
8353,82404,13
8354,82405,10
8355,82406,6
8356,82407,11
8357,82408,7
8358,82409,10
8359,82410,10
8360,82411,10
8361,82412,7
8362,82413,9
8363,82414,7
8364,82415,7
8365,82416,12
8366,82417,10
8367,82418,13
8368,82419,11
8369,82420,10
8370,82421,8
8371,82422,6
8372,82423,10
8373,82424,10
8374,82425,10
8375,82426,15
8376,82427,11
8377,82428,6
8378,82429,8
8379,82430,10
8380,82431,13
8381,82432,10
8382,82433,10
8383,82434,15
8384,82435,8
8385,82436,8
8386,82437,12
8387,82438,10
8388,82439,6
8389,82440,9
8390,82441,8
8391,82442,7
8392,82443,9
8393,82444,12
8394,82445,11
8395,82446,11
8396,82447,11
8397,82448,11
8398,82449,7
8399,82450,12
8400,82451,9
8401,82452,6
8402,82453,12
8403,82454,10
8404,82455,10
8405,82456,5
8406,82457,4
8407,82458,7
8408,82459,11
8409,82460,10
8410,82461,13
8411,82462,9
8412,82463,6
8413,82464,8
8414,82465,18
8415,82466,17
8416,82467,12
8417,82468,10
8418,82469,11
8419,82470,11
8420,82471,13
8421,82472,9
8422,82473,11
8423,82474,10
8424,82475,11
8425,82476,10
8426,82477,6
8427,82478,4
8428,82479,10
8429,82480,10
8430,82481,9
8431,82482,9
8432,82483,8
8433,82484,13
8434,82485,10
8435,82486,7
8436,82487,10
8437,82488,11
8438,82489,10
8439,82490,6
8440,82491,10
8441,82492,7
8442,82493,11
8443,82494,11
8444,82495,11
8445,82496,10
8446,82497,5
8447,82498,8
8448,82499,10
8449,82500,5
8450,82501,10
8451,82502,11
8452,82503,10
8453,82504,10
8454,82505,12
8455,82506,13
8456,82507,14
8457,82508,5
8458,82509,8
8459,82510,9
8460,82511,12
8461,82512,13
8462,82513,9
8463,82514,16
8464,82515,11
8465,82516,9
8466,82517,9
8467,82518,12
8468,82519,8
8469,82520,10
8470,82521,10
8471,82522,10
8472,82523,8
8473,82524,10
8474,82525,10
8475,82526,10
8476,82527,6
8477,82528,9
8478,82529,7
8479,82530,11
8480,82531,9
8481,82532,8
8482,82533,13
8483,82534,11
8484,82535,9
8485,82536,11
8486,82537,10
8487,82538,9
8488,82539,9
8489,82540,12
8490,82541,11
8491,82542,8
8492,82543,9
8493,82544,15
8494,82545,8
8495,82546,9
8496,82547,10
8497,82548,6
8498,82549,7
8499,82550,9
8500,82551,10
8501,82552,9
8502,82553,9
8503,82554,8
8504,82555,5
8505,82556,12
8506,82557,11
8507,82558,11
8508,82559,8
8509,82560,11
8510,82561,12
8511,82562,10
8512,82563,7
8513,82564,10
8514,82565,9
8515,82566,5
8516,82567,9
8517,82568,8
8518,82569,12
8519,82570,7
8520,82571,11
8521,82572,16
8522,82573,13
8523,82574,13
8524,82575,11
8525,82576,10
8526,82577,11
8527,82578,13
8528,82579,12
8529,82580,7
8530,82581,6
8531,82582,10
8532,82583,7
8533,82584,10
8534,82585,15
8535,82586,10
8536,82587,11
8537,82588,8
8538,82589,13
8539,82590,13
8540,82591,8
8541,82592,8
8542,82593,16
8543,82594,11
8544,82595,13
8545,82596,9
8546,82597,10
8547,82598,11
8548,82599,10
8549,82600,8
8550,82601,8
8551,82602,10
8552,82603,11
8553,82604,10
8554,82605,9
8555,82606,10
8556,82607,10
8557,82608,9
8558,82609,10
8559,82610,9
8560,82611,14
8561,82612,11
8562,82613,9
8563,82614,10
8564,82615,10
8565,82616,6
8566,82617,8
8567,82618,9
8568,82619,10
8569,82620,9
8570,82621,11
8571,82622,10
8572,82623,6
8573,82624,7
8574,82625,10
8575,82626,12
8576,82627,9
8577,82628,12
8578,82629,11
8579,82630,6
8580,82631,13
8581,82632,7
8582,82633,14
8583,82634,9
8584,82635,11
8585,82636,11
8586,82637,10
8587,82638,10
8588,82639,10
8589,82640,11
8590,82641,6
8591,82642,6
8592,82643,9
8593,82644,11
8594,82645,10
8595,82646,8
8596,82647,4
8597,82648,10
8598,82649,10
8599,82650,10
8600,82651,8
8601,82652,7
8602,82653,9
8603,82654,10
8604,82655,8
8605,82656,9
8606,82657,7
8607,82658,10
8608,82659,10
8609,82660,6
8610,82661,11
8611,82662,8
8612,82663,11
8613,82664,9
8614,82665,9
8615,82666,9
8616,82667,9
8617,82668,14
8618,82669,11
8619,82670,10
8620,82671,14
8621,82672,10
8622,82673,8
8623,82674,10
8624,82675,12
8625,82676,10
8626,82677,19
8627,82678,15
8628,82679,9
8629,82680,10
8630,82681,7
8631,82682,9
8632,82683,8
8633,82684,12
8634,82685,10
8635,82686,5
8636,82687,8
8637,82688,5
8638,82689,11
8639,82690,9
8640,82691,11
8641,82692,8
8642,82693,7
8643,82694,13
8644,82695,5
8645,82696,6
8646,82697,6
8647,82698,6
8648,82699,9
8649,82700,7
8650,82701,8
8651,82702,11
8652,82703,5
8653,82704,9
8654,82705,6
8655,82706,11
8656,82707,4
8657,82708,6
8658,82709,10
8659,82710,11
8660,82711,8
8661,82712,10
8662,82713,10
8663,82714,6
8664,82715,8
8665,82716,15
8666,82717,10
8667,82718,7
8668,82719,9
8669,82720,14
8670,82721,12
8671,82722,13
8672,82723,8
8673,82724,9
8674,82725,11
8675,82726,11
8676,82727,9
8677,82728,8
8678,82729,11
8679,82730,7
8680,82731,8
8681,82732,10
8682,82733,9
8683,82734,10
8684,82735,9
8685,82736,12
8686,82737,8
8687,82738,12
8688,82739,6
8689,82740,8
8690,82741,10
8691,82742,12
8692,82743,11
8693,82744,12
8694,82745,13
8695,82746,9
8696,82747,6
8697,82748,13
8698,82749,9
8699,82750,7
8700,82751,6
8701,82752,9
8702,82753,8
8703,82754,7
8704,82755,11
8705,82756,10
8706,82757,8
8707,82758,7
8708,82759,10
8709,82760,11
8710,82761,10
8711,82762,8
8712,82763,11
8713,82764,10
8714,82765,12
8715,82766,7
8716,82767,7
8717,82768,10
8718,82769,10
8719,82770,14
8720,82771,9
8721,82772,9
8722,82773,8
8723,82774,10
8724,82775,9
8725,82776,9
8726,82777,10
8727,82778,8
8728,82779,11
8729,82780,6
8730,82781,12
8731,82782,5
8732,82783,7
8733,82784,16
8734,82785,11
8735,82786,9
8736,82787,12
8737,82788,9
8738,82789,12
8739,82790,12
8740,82791,8
8741,82792,11
8742,82793,9
8743,82794,12
8744,82795,15
8745,82796,7
8746,82797,9
8747,82798,9
8748,82799,5
8749,82800,10
8750,82801,7
8751,82802,10
8752,82803,12
8753,82804,8
8754,82805,9
8755,82806,10
8756,82807,6
8757,82808,9
8758,82809,11
8759,82810,11
8760,82811,9
8761,82812,11
8762,82813,18
8763,82814,8
8764,82815,9
8765,82816,8
8766,82817,11
8767,82818,12
8768,82819,6
8769,82820,8
8770,82821,11
8771,82822,10
8772,82823,6
8773,82824,11
8774,82825,10
8775,82826,9
