title:P                                                                               , recorded:02.07.20 11.08.55, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
25,0,4221.538358,4218.461435,4226.153743,4226.153743,4223.07682,4220.512717,4216.410153,4208.205025,4214.358871,4218.974256,4211.794769,4211.794769,4206.153743,4221.538358
26,0,4227.179384,4226.153743,4223.07682,4223.58964,4225.128102,4219.999897,4214.358871,4207.692205,4216.922974,4214.871692,4205.640923,4209.230666,4203.07682,4214.358871
27,0,4233.33323,4232.307589,4223.07682,4225.640922,4223.07682,4224.102461,4216.410153,4207.692205,4213.846051,4215.384512,4209.743487,4212.82041,4203.07682,4217.948615
28,0,4225.640922,4226.153743,4219.999897,4224.615281,4220.512717,4222.051179,4213.846051,4206.666564,4215.384512,4220.512717,4212.307589,4208.717846,4202.051179,4214.871692
29,0,4221.538358,4224.615281,4219.999897,4226.153743,4219.999897,4218.461435,4208.717846,4203.589641,4216.410153,4222.051179,4211.281948,4206.153743,4202.564,4209.230666
30,0,4227.692204,4229.743486,4225.128102,4232.820409,4216.410153,4219.487076,4210.256307,4205.640923,4208.717846,4219.487076,4214.871692,4216.922974,4204.615282,4215.384512
31,0,4230.256307,4227.692204,4228.717845,4229.743486,4215.384512,4218.461435,4212.82041,4213.33323,4209.230666,4222.051179,4222.051179,4227.692204,4208.205025,4223.07682
32,0,4233.84605,4231.794768,4234.358871,4225.128102,4230.256307,4222.563999,4215.384512,4219.487076,4225.640922,4235.384512,4232.820409,4235.384512,4217.948615,4229.743486
33,0,4242.051178,4244.615281,4239.999896,4233.84605,4246.666563,4232.307589,4219.999897,4219.487076,4232.820409,4246.666563,4242.051178,4243.076819,4227.179384,4237.435794
34,0,4241.025537,4246.153742,4241.025537,4238.461435,4246.153742,4232.307589,4224.102461,4219.487076,4225.640922,4245.128101,4240.512717,4244.615281,4226.666563,4234.358871
35,0,4229.230666,4230.769127,4234.358871,4227.179384,4237.435794,4223.58964,4219.999897,4216.410153,4218.974256,4230.256307,4229.743486,4235.384512,4216.922974,4221.025538
36,0,4224.102461,4223.58964,4228.717845,4221.538358,4230.256307,4220.512717,4216.922974,4208.717846,4216.922974,4214.358871,4220.512717,4228.205025,4206.666564,4214.358871
37,0,4229.230666,4232.307589,4231.281948,4228.205025,4225.128102,4221.538358,4221.538358,4208.205025,4217.948615,4219.487076,4217.435794,4231.281948,4201.538359,4217.435794
38,0,4228.717845,4229.230666,4230.769127,4224.102461,4222.563999,4218.974256,4215.384512,4207.692205,4212.307589,4223.07682,4215.384512,4231.794768,4202.051179,4216.410153
39,0,4226.153743,4221.025538,4223.58964,4212.82041,4224.615281,4216.410153,4207.179384,4203.589641,4206.153743,4212.307589,4216.922974,4227.692204,4206.666564,4212.307589
40,0,4225.640922,4219.999897,4218.461435,4208.717846,4214.358871,4214.871692,4208.717846,4201.025538,4207.179384,4207.179384,4215.384512,4224.615281,4204.102461,4211.794769
41,0,4228.717845,4225.640922,4223.58964,4216.410153,4204.615282,4216.922974,4210.769128,4206.153743,4208.717846,4217.948615,4215.897333,4226.666563,4202.051179,4216.922974
42,0,4233.33323,4230.256307,4226.666563,4219.999897,4215.384512,4217.435794,4208.205025,4210.769128,4210.256307,4221.538358,4218.974256,4228.205025,4206.153743,4224.102461
43,0,4230.256307,4233.84605,4222.051179,4216.922974,4230.256307,4216.922974,4210.769128,4212.82041,4216.922974,4219.999897,4223.07682,4232.820409,4211.794769,4228.205025
44,0,4222.051179,4227.692204,4213.846051,4208.205025,4222.563999,4215.897333,4210.769128,4213.846051,4214.358871,4219.999897,4221.025538,4232.307589,4210.769128,4224.102461
45,0,4225.640922,4226.666563,4217.435794,4212.307589,4217.435794,4216.922974,4210.769128,4216.922974,4211.281948,4222.051179,4222.563999,4232.307589,4212.307589,4222.563999
46,0,4229.230666,4232.307589,4226.153743,4224.102461,4224.615281,4217.435794,4213.846051,4216.922974,4215.897333,4224.102461,4229.230666,4235.897332,4216.922974,4227.692204
47,0,4228.205025,4234.871691,4227.179384,4223.07682,4227.179384,4219.999897,4216.922974,4215.384512,4219.999897,4228.717845,4234.871691,4239.487076,4221.025538,4234.871691
48,0,4228.717845,4229.743486,4217.948615,4211.281948,4226.153743,4223.07682,4214.871692,4215.384512,4217.948615,4233.84605,4233.84605,4235.384512,4218.974256,4232.307589
49,0,4221.025538,4225.640922,4207.692205,4207.692205,4221.538358,4219.999897,4211.281948,4215.897333,4213.33323,4230.256307,4223.07682,4223.07682,4209.743487,4217.948615
50,0,4211.794769,4225.128102,4204.102461,4213.846051,4207.692205,4216.410153,4208.205025,4211.794769,4209.743487,4218.974256,4213.33323,4213.33323,4202.051179,4209.230666
51,0,4215.384512,4227.179384,4208.205025,4215.897333,4209.743487,4218.974256,4207.692205,4206.666564,4208.717846,4213.33323,4213.33323,4213.846051,4202.564,4212.82041
52,0,4216.410153,4226.153743,4206.666564,4210.769128,4226.153743,4219.487076,4203.589641,4202.051179,4204.102461,4211.794769,4210.256307,4213.33323,4203.07682,4212.307589
53,0,4211.794769,4223.07682,4202.564,4215.384512,4228.717845,4215.897333,4198.974256,4203.589641,4196.922974,4206.666564,4202.051179,4210.256307,4198.461436,4204.102461
54,0,4212.307589,4224.615281,4207.179384,4221.025538,4224.615281,4215.384512,4204.102461,4206.666564,4197.948615,4206.666564,4203.07682,4214.358871,4199.487077,4205.128102
55,0,4208.205025,4225.128102,4210.769128,4212.307589,4226.153743,4217.435794,4209.230666,4208.205025,4204.615282,4215.897333,4214.358871,4221.025538,4205.640923,4213.33323
56,0,4199.999897,4220.512717,4205.128102,4205.640923,4226.153743,4217.435794,4208.205025,4211.794769,4207.179384,4221.538358,4218.461435,4218.974256,4206.153743,4212.82041
57,0,4201.538359,4216.410153,4202.564,4210.256307,4219.487076,4215.897333,4209.230666,4213.33323,4207.179384,4216.410153,4209.743487,4211.794769,4198.461436,4205.640923
58,0,4210.769128,4227.692204,4209.743487,4217.435794,4226.666563,4225.128102,4217.948615,4215.897333,4215.384512,4219.487076,4214.871692,4218.974256,4205.640923,4213.846051
59,0,4218.461435,4236.922973,4216.922974,4223.58964,4238.974255,4232.307589,4222.051179,4221.538358,4221.538358,4232.820409,4229.743486,4233.84605,4221.025538,4227.692204
60,0,4216.410153,4228.717845,4214.871692,4223.07682,4229.230666,4226.666563,4217.435794,4221.025538,4215.897333,4233.84605,4224.615281,4231.281948,4215.384512,4220.512717
61,0,4205.640923,4218.974256,4209.230666,4216.410153,4214.358871,4219.999897,4213.33323,4213.33323,4206.666564,4218.974256,4207.692205,4218.461435,4197.948615,4208.205025
62,0,4208.717846,4222.051179,4215.384512,4218.974256,4227.692204,4222.563999,4217.435794,4215.897333,4206.666564,4218.974256,4212.82041,4226.153743,4203.589641,4215.897333
63,0,4213.33323,4223.58964,4218.974256,4218.461435,4238.974255,4222.563999,4219.487076,4222.051179,4207.179384,4227.692204,4219.487076,4235.384512,4212.307589,4221.025538
64,0,4207.692205,4222.051179,4214.358871,4216.922974,4231.281948,4220.512717,4216.410153,4220.512717,4212.307589,4226.666563,4212.82041,4228.205025,4207.179384,4211.794769
65,0,4201.538359,4217.948615,4207.179384,4216.410153,4226.666563,4219.999897,4213.846051,4217.435794,4214.358871,4218.974256,4202.051179,4215.384512,4197.948615,4199.487077
66,0,4199.999897,4214.871692,4204.102461,4213.33323,4227.179384,4218.461435,4214.358871,4215.897333,4205.128102,4218.461435,4200.512718,4212.307589,4196.922974,4201.025538
67,0,4203.07682,4217.435794,4206.666564,4215.384512,4225.128102,4219.487076,4213.33323,4212.82041,4201.025538,4220.512717,4208.205025,4219.999897,4205.128102,4211.794769
68,0,4207.692205,4221.538358,4213.33323,4221.538358,4228.717845,4222.563999,4214.871692,4215.897333,4209.230666,4224.102461,4216.922974,4229.230666,4213.33323,4219.487076
69,0,4198.461436,4213.846051,4207.179384,4213.33323,4227.692204,4219.999897,4216.922974,4219.487076,4209.230666,4226.153743,4213.846051,4230.256307,4206.666564,4213.846051
70,0,4187.179385,4208.205025,4199.487077,4208.717846,4226.153743,4215.897333,4215.384512,4214.358871,4198.974256,4216.922974,4208.717846,4226.153743,4199.487077,4210.256307
71,0,4197.435795,4216.410153,4207.179384,4220.512717,4226.153743,4216.410153,4215.897333,4210.256307,4196.922974,4211.281948,4214.358871,4228.205025,4205.128102,4216.922974
72,0,4205.128102,4215.897333,4211.281948,4217.435794,4219.999897,4217.948615,4218.974256,4216.410153,4201.538359,4219.487076,4217.948615,4229.743486,4205.128102,4218.461435
73,0,4198.461436,4210.256307,4207.179384,4210.769128,4223.58964,4222.051179,4218.974256,4222.051179,4207.692205,4228.717845,4215.384512,4230.769127,4202.051179,4213.846051
74,0,4202.051179,4218.461435,4211.281948,4221.025538,4239.487076,4226.666563,4216.410153,4222.051179,4213.846051,4226.153743,4216.922974,4233.84605,4206.666564,4215.897333
75,0,4210.769128,4225.128102,4215.384512,4225.128102,4241.538358,4226.153743,4218.974256,4220.512717,4209.230666,4214.871692,4213.846051,4230.256307,4206.666564,4217.948615
76,0,4204.615282,4209.743487,4208.205025,4210.769128,4225.128102,4218.461435,4218.461435,4216.922974,4193.333231,4199.487077,4198.461436,4216.410153,4188.717846,4205.128102
77,0,4197.435795,4205.128102,4206.666564,4211.794769,4221.025538,4219.487076,4218.461435,4215.384512,4191.281949,4199.487077,4199.487077,4214.871692,4189.743487,4202.564
78,0,4204.102461,4217.435794,4214.871692,4223.58964,4227.179384,4224.102461,4224.615281,4219.999897,4202.564,4217.435794,4216.410153,4231.281948,4211.281948,4219.487076
79,0,4212.82041,4222.563999,4219.999897,4228.205025,4227.179384,4224.102461,4228.205025,4226.153743,4209.230666,4225.128102,4223.07682,4236.922973,4219.487076,4226.666563
80,0,4209.743487,4219.999897,4215.384512,4226.666563,4225.128102,4222.051179,4223.07682,4225.640922,4212.307589,4221.538358,4218.974256,4225.128102,4210.769128,4214.871692
81,0,4207.179384,4222.051179,4210.256307,4221.025538,4228.717845,4223.07682,4221.538358,4226.666563,4220.512717,4231.794768,4221.538358,4223.07682,4211.281948,4212.82041
82,0,4205.640923,4216.922974,4207.692205,4210.256307,4217.948615,4218.974256,4221.025538,4224.615281,4216.410153,4235.897332,4223.58964,4228.717845,4216.922974,4218.461435
83,0,4201.538359,4209.743487,4205.640923,4210.256307,4206.153743,4217.435794,4219.487076,4218.974256,4207.179384,4226.666563,4220.512717,4227.179384,4212.307589,4217.435794
84,0,4195.897333,4202.051179,4199.487077,4210.256307,4211.281948,4216.410153,4216.410153,4215.384512,4206.666564,4215.897333,4214.871692,4220.512717,4202.564,4210.769128
85,0,4195.897333,4197.435795,4197.948615,4205.128102,4218.974256,4216.410153,4215.384512,4216.922974,4208.205025,4214.358871,4214.358871,4224.102461,4205.128102,4209.743487
86,0,4198.461436,4199.999897,4200.512718,4202.564,4215.897333,4217.948615,4216.922974,4217.948615,4207.692205,4219.999897,4219.999897,4231.794768,4213.33323,4216.922974
87,0,4200.512718,4203.589641,4203.589641,4208.205025,4213.846051,4215.897333,4215.897333,4218.461435,4208.205025,4223.58964,4222.563999,4230.256307,4213.846051,4224.102461
88,0,4199.487077,4200.512718,4206.153743,4213.846051,4214.871692,4210.256307,4210.769128,4219.999897,4204.102461,4215.384512,4217.948615,4223.07682,4205.128102,4221.025538
89,0,4196.922974,4199.999897,4207.692205,4209.230666,4213.33323,4211.794769,4211.794769,4216.410153,4198.461436,4204.102461,4208.717846,4219.487076,4194.871692,4216.410153
90,0,4195.384513,4205.128102,4202.564,4203.07682,4212.307589,4213.846051,4211.281948,4214.358871,4198.974256,4202.051179,4199.999897,4217.435794,4192.30759,4216.922974
91,0,4194.871692,4207.179384,4198.974256,4207.179384,4214.871692,4212.307589,4204.615282,4215.384512,4202.564,4208.205025,4201.538359,4210.256307,4194.871692,4213.846051
92,0,4192.82041,4206.153743,4200.512718,4210.256307,4218.461435,4213.846051,4208.205025,4216.922974,4207.692205,4213.846051,4202.564,4203.07682,4193.333231,4208.205025
93,0,4190.256308,4205.128102,4197.948615,4202.564,4216.922974,4215.897333,4215.897333,4215.384512,4209.230666,4207.692205,4195.384513,4199.999897,4189.743487,4206.153743
94,0,4195.384513,4209.230666,4198.461436,4208.205025,4215.384512,4218.461435,4216.922974,4214.358871,4208.205025,4206.153743,4198.461436,4204.615282,4199.487077,4212.82041
95,0,4202.564,4215.384512,4206.153743,4227.179384,4219.999897,4217.435794,4216.922974,4215.897333,4211.794769,4218.974256,4208.717846,4208.205025,4208.717846,4219.487076
96,0,4199.999897,4218.974256,4209.230666,4229.230666,4228.717845,4219.999897,4217.435794,4219.999897,4213.846051,4224.615281,4211.281948,4209.743487,4205.128102,4215.384512
97,0,4201.025538,4222.051179,4208.205025,4220.512717,4234.871691,4224.615281,4215.897333,4226.666563,4209.743487,4216.922974,4209.743487,4213.846051,4205.640923,4212.307589
98,0,4211.794769,4228.205025,4215.384512,4228.205025,4237.435794,4224.102461,4218.461435,4228.205025,4213.846051,4221.025538,4218.974256,4230.769127,4217.948615,4227.179384
99,0,4208.717846,4219.487076,4214.871692,4226.666563,4228.717845,4221.025538,4221.025538,4222.051179,4216.922974,4226.666563,4226.666563,4243.076819,4218.461435,4235.384512
100,0,4204.102461,4214.358871,4208.205025,4215.384512,4224.615281,4227.179384,4219.999897,4221.538358,4212.82041,4222.051179,4229.743486,4241.538358,4215.384512,4229.230666
101,0,4214.871692,4225.128102,4212.307589,4226.153743,4230.256307,4231.281948,4217.948615,4225.640922,4215.384512,4217.948615,4230.769127,4242.051178,4219.487076,4229.743486
102,0,4223.07682,4233.33323,4221.025538,4241.025537,4229.743486,4230.769127,4218.974256,4224.615281,4222.563999,4224.615281,4229.230666,4247.179383,4219.999897,4237.948614
103,0,4219.999897,4228.205025,4218.974256,4228.205025,4225.128102,4229.743486,4219.999897,4217.948615,4215.384512,4224.615281,4227.179384,4243.076819,4215.384512,4235.384512
104,0,4223.58964,4227.692204,4221.025538,4223.07682,4232.307589,4228.717845,4220.512717,4217.948615,4208.205025,4216.410153,4229.743486,4239.487076,4222.051179,4232.307589
105,0,4229.743486,4230.256307,4228.205025,4230.769127,4227.179384,4226.153743,4221.538358,4219.487076,4206.153743,4209.230666,4225.640922,4244.10246,4223.58964,4236.410153
106,0,4226.666563,4226.153743,4227.179384,4226.153743,4211.281948,4224.615281,4221.538358,4215.897333,4199.487077,4199.487077,4213.33323,4243.58964,4208.717846,4233.84605
107,0,4222.051179,4225.640922,4222.563999,4219.999897,4216.922974,4223.58964,4219.999897,4216.410153,4201.538359,4198.974256,4208.717846,4235.897332,4204.102461,4227.179384
108,0,4223.58964,4230.256307,4224.615281,4224.102461,4230.256307,4227.692204,4219.487076,4219.487076,4212.82041,4210.769128,4215.384512,4229.230666,4213.846051,4226.153743
109,0,4227.179384,4229.743486,4228.717845,4228.205025,4228.717845,4235.384512,4219.999897,4219.487076,4215.384512,4214.871692,4216.922974,4228.205025,4214.358871,4230.256307
110,0,4224.102461,4223.07682,4225.640922,4223.58964,4224.615281,4231.794768,4218.974256,4216.922974,4214.358871,4206.666564,4208.717846,4230.256307,4203.07682,4227.179384
111,0,4219.487076,4222.051179,4221.538358,4214.871692,4224.615281,4225.640922,4215.897333,4217.435794,4218.461435,4207.692205,4203.589641,4229.743486,4202.051179,4224.102461
112,0,4220.512717,4223.07682,4223.07682,4213.846051,4220.512717,4226.153743,4212.82041,4214.871692,4213.846051,4209.743487,4208.205025,4225.640922,4206.666564,4225.128102
113,0,4222.563999,4220.512717,4227.692204,4222.563999,4220.512717,4227.692204,4216.922974,4213.846051,4209.743487,4206.666564,4216.922974,4230.256307,4210.769128,4226.666563
114,0,4220.512717,4216.410153,4228.717845,4226.153743,4217.948615,4224.102461,4218.974256,4217.948615,4213.846051,4207.692205,4217.948615,4237.948614,4214.871692,4226.153743
115,0,4223.07682,4218.461435,4227.692204,4221.025538,4216.922974,4222.051179,4215.897333,4218.974256,4217.435794,4211.281948,4216.922974,4237.948614,4214.358871,4225.640922
116,0,4222.563999,4218.461435,4226.153743,4214.358871,4212.307589,4220.512717,4213.33323,4212.307589,4214.871692,4208.717846,4216.410153,4230.256307,4204.615282,4222.563999
117,0,4220.512717,4220.512717,4226.153743,4219.999897,4206.153743,4222.563999,4214.871692,4209.743487,4214.871692,4210.256307,4209.743487,4227.692204,4199.487077,4219.999897
118,0,4219.487076,4222.051179,4224.102461,4221.538358,4209.743487,4224.615281,4214.871692,4210.769128,4214.871692,4210.769128,4197.435795,4225.128102,4194.358872,4214.358871
119,0,4217.948615,4218.461435,4221.538358,4209.743487,4216.410153,4222.563999,4214.358871,4211.281948,4216.410153,4208.205025,4197.435795,4223.58964,4192.82041,4210.256307
120,0,4215.384512,4212.82041,4222.051179,4205.128102,4213.846051,4219.999897,4213.846051,4212.82041,4214.871692,4208.205025,4202.564,4223.07682,4197.948615,4213.846051
121,0,4218.974256,4216.410153,4224.102461,4215.897333,4217.948615,4225.128102,4218.461435,4218.461435,4218.461435,4213.33323,4206.153743,4226.666563,4207.179384,4217.948615
122,0,4222.563999,4224.102461,4223.58964,4218.461435,4222.051179,4228.205025,4221.025538,4219.999897,4226.153743,4216.410153,4210.256307,4231.281948,4211.794769,4217.948615
123,0,4222.051179,4229.230666,4225.640922,4223.07682,4216.922974,4224.615281,4216.922974,4216.922974,4226.153743,4218.461435,4210.769128,4227.692204,4210.256307,4218.974256
124,0,4217.948615,4224.102461,4221.538358,4223.58964,4213.33323,4220.512717,4214.871692,4210.256307,4218.461435,4216.922974,4205.640923,4219.999897,4203.07682,4213.846051
125,0,4215.384512,4214.871692,4216.922974,4207.692205,4210.769128,4218.974256,4216.922974,4206.153743,4216.922974,4215.897333,4204.615282,4221.025538,4199.999897,4207.179384
126,0,4219.999897,4219.999897,4226.153743,4208.717846,4213.33323,4221.025538,4215.897333,4210.769128,4221.538358,4218.461435,4210.256307,4228.717845,4205.640923,4210.256307
127,0,4224.102461,4230.769127,4233.33323,4224.615281,4224.615281,4226.666563,4214.358871,4215.384512,4219.999897,4223.07682,4213.33323,4232.820409,4209.743487,4216.922974
128,0,4219.487076,4226.153743,4222.563999,4219.487076,4214.871692,4223.58964,4214.358871,4209.230666,4213.846051,4222.051179,4208.717846,4225.128102,4206.666564,4217.435794
0,0,4212.307589,4215.897333,4208.205025,4203.07682,4195.384513,4214.358871,4212.82041,4203.07682,4213.33323,4217.435794,4200.512718,4213.33323,4198.974256,4209.743487
